pre,pre_x,pre_y,pre_z,post_x,post_y,post_z,type,448.232,247.42,175.8,mappedSection,mappedSegRangeVar
720575940632015699,411.58,260.46,115.6,411.544,260.556,115.6,na,,,,dend[3561],1.0
720575940635119723,428.832,218.348,137.24,428.976,218.32,137.24,na,,,,dend[640],1.0
720575940605114754,401.692,241.072,120.68,401.8,241.076,120.68,na,,,,dend[3368],0.2789816507290445
720575940632531000,407.26,233.828,169.28,407.212,233.696,169.28,na,,,,dend[1281],0.6637470658145032
720575940630749523,387.864,267.584,144.92,387.856,267.704,144.92,na,,,,dend[2246],0.03378331996995332
720575940615395165,447.036,309.648,135.88,447.016,309.524,135.88,na,,,,dend[4510],0.46540001380392876
720575940627732935,391.972,226.136,135.92,391.844,226.152,135.92,na,,,,dend[2361],0.051820495552745725
720575940639057973,388.556,225.888,130.2,388.692,225.924,130.16,na,,,,dend[2441],0.6217032262791061
720575940623957173,393.164,238.328,150.0,393.048,238.416,150.0,na,,,,dend[1868],0.9423395697067145
720575940626157976,342.292,223.832,150.48,342.384,223.932,150.52,na,,,,dend[1357],0.8875901506329794
720575940631866951,389.364,273.152,147.92,389.288,273.072,147.96,na,,,,dend[2249],0.6797429301537901
720575940612264817,360.696,246.124,127.56,360.696,246.24,127.6,na,,,,dend[2045],0.0008641748333415926
720575940626339130,363.992,248.02,126.64,363.984,247.912,126.64,na,,,,dend[2067],0.5847024060761882
720575940617152883,410.848,251.996,126.64,410.872,251.872,126.6,na,,,,dend[3040],0.5801961285076692
720575940631735265,405.556,251.6,133.64,405.492,251.468,133.64,na,,,,dend[4682],0.21695323567531427
720575940634826676,389.588,271.152,152.04,389.468,271.024,152.08,na,,,,dend[2241],0.468051739413937
720575940625994533,390.08,271.14,152.68,390.224,271.076,152.68,na,,,,dend[2241],0.5441157400472609
720575940623781127,418.624,240.568,106.64,418.728,240.648,106.64,na,,,,dend[2792],0.6034181097107854
720575940609673369,415.296,281.492,107.12,415.152,281.432,107.08,na,,,,dend[4199],0.494387156462632
720575940618366843,396.02,258.06,107.4,396.012,257.996,107.32,na,,,,dend[3609],0.6704845645190667
720575940617886301,407.408,240.736,142.6,407.52,240.788,142.6,na,,,,dend[1779],0.43252524708805057
720575940626591875,453.128,202.856,141.48,453.112,202.688,141.48,na,,,,dend[176],0.45003734213096275
720575940617882397,399.344,283.824,155.36,399.264,283.724,155.36,na,,,,dend[3849],0.31950171236989305
720575940644632087,390.448,234.24,119.16,390.544,234.272,119.12,na,,,,dend[968],0.36073775058909163
720575940627732935,415.104,259.92,117.8,415.152,260.032,117.8,na,,,,dend[3549],0.8821630502311212
720575940639207296,391.768,251.088,146.72,391.816,251.176,146.72,na,,,,dend[2204],0.7627383279484385
720575940614310290,433.516,220.0,140.24,433.48,219.876,140.2,na,,,,dend[463],0.8909113607852784
720575940641363957,417.192,225.584,139.68,417.256,225.676,139.68,na,,,,dend[1036],0.35719039000778974
720575940629012055,394.816,201.016,132.52,394.812,200.88,132.56,na,,,,dend[540],0.2609927902359165
720575940622365109,388.872,195.756,132.44,388.992,195.788,132.48,na,,,,dend[549],0.09821699490713544
720575940594562742,396.648,233.496,131.36,396.636,233.62,131.36,na,,,,dend[2407],0.7956087767703325
720575940635119723,420.46,232.588,139.08,420.372,232.544,139.04,na,,,,dend[1692],0.4531761841971907
720575940607909899,416.992,248.916,129.0,417.08,249.012,129.0,na,,,,dend[3016],0.979578823697954
720575940643683744,394.32,242.104,115.16,394.256,242.176,115.12,na,,,,dend[3302],0.532672894811211
720575940618599277,449.656,308.556,136.52,449.8,308.52,136.48,na,,,,dend[4511],0.6519226741547769
720575940629495356,440.016,204.912,144.76,440.12,204.976,144.76,na,,,,dend[240],0.22405276580617645
720575940630028359,416.084,277.376,144.68,415.976,277.384,144.72,na,,,,dend[3870],0.4506230086433167
720575940640462069,408.656,216.38,145.92,408.756,216.408,145.92,na,,,,dend[1074],0.11719352677288583
720575940629689982,411.488,234.692,135.16,411.62,234.508,135.2,na,,,,dend[1722],0.10505102331271918
720575940639057973,398.376,238.424,135.28,398.472,238.556,135.32,na,,,,dend[2323],0.9033886787580799
720575940620004479,427.268,268.256,134.52,427.208,268.28,134.44,na,,,,dend[3745],0.27849485630800197
720575940634826676,390.62,271.376,154.24,390.556,271.424,154.24,na,,,,dend[2241],0.7143669525185596
720575940610506594,396.6,227.84,154.08,396.528,227.756,154.08,na,,,,dend[1495],0.8360245612943037
720575940621970445,400.708,264.228,103.16,400.64,264.264,103.2,na,,,,dend[4028],0.711330043886099
720575940617389908,381.048,237.26,148.88,380.928,237.224,148.88,na,,,,dend[1933],0.14679292831211627
720575940630780589,408.672,230.028,125.48,408.576,230.06,125.48,na,,,,dend[875],0.6809565823732857
720575940635119723,387.728,235.792,158.04,387.788,235.672,158.08,na,,,,dend[1851],0.9145519663550938
720575940623804853,364.248,250.028,126.48,364.4,250.076,126.48,na,,,,dend[2069],0.8238269521110073
720575940619694027,406.104,241.636,106.6,406.076,241.52,106.6,na,,,,dend[3235],0.7414337330245314
720575940626205425,353.552,225.428,143.68,353.708,225.496,143.72,na,,,,dend[1367],0.6665353769992566
720575940576545242,446.74,206.248,141.4,446.928,206.184,141.4,na,,,,dend[192],0.9650870502727384
720575940614298986,394.204,242.992,142.52,394.128,242.908,142.52,na,,,,dend[1990],0.3416791813582926
720575940631779532,388.696,222.68,142.76,388.84,222.72,142.72,na,,,,dend[1343],0.7993783657546919
720575940617467712,402.504,240.456,142.72,402.48,240.348,142.72,na,,,,dend[2503],0.4725088249506449
720575940618455791,434.396,235.408,159.68,434.404,235.564,159.68,na,,,,dend[762],0.6160978129647396
720575940634494815,437.02,210.136,155.04,436.96,209.988,155.04,na,,,,dend[278],0.5616692587177021
720575940635831438,374.3,239.14,117.64,374.46,239.112,117.68,na,,,,dend[3138],0.7394351325662588
720575940654777505,417.5,221.864,165.56,417.488,221.732,165.56,na,,,,dend[1315],0.6039825433982563
720575940610506594,412.66,218.344,147.76,412.632,218.368,147.8,na,,,,dend[1068],0.09639807986256597
720575940626591875,358.556,240.068,131.52,358.564,239.968,131.48,na,,,,dend[2108],1.0
720575940610329660,357.104,244.184,123.12,357.084,244.128,123.16,na,,,,dend[2050],0.7707551140502369
720575940635119723,417.52,256.884,123.24,417.456,256.864,123.28,na,,,,dend[3537],1.0
720575940610504750,409.2,226.844,122.68,409.304,226.796,122.68,na,,,,dend[853],0.19006242515460542
720575940608120587,390.624,247.412,114.88,390.704,247.512,114.88,na,,,,dend[3314],0.5638183307778284
720575940611041649,391.676,233.916,137.6,391.584,233.824,137.56,na,,,,dend[2390],0.28214407856354584
720575940607436159,401.348,264.572,145.72,401.352,264.456,145.68,na,,,,dend[2603],0.974358309493316
720575940628909048,392.784,240.264,144.88,392.696,240.372,144.92,na,,,,dend[1980],0.5026206520786213
720575940622028029,409.36,235.308,135.76,409.388,235.216,135.72,na,,,,dend[1718],0.836779433854624
720575940622860680,403.016,213.48,135.08,403.092,213.616,135.04,na,,,,dend[1585],0.6117657789938746
720575940612031089,408.676,209.504,134.44,408.544,209.492,134.44,na,,,,dend[500],0.7150453841622016
720575940617542872,417.7,250.08,130.4,417.708,250.068,130.32,na,,,,dend[3021],0.9224084860857734
720575940611036643,416.94,233.772,103.92,416.844,233.7,103.92,na,,,,dend[2733],0.2583894031447746
720575940636186736,415.488,277.568,127.56,415.596,277.432,127.56,na,,,,dend[3777],0.5533311647245932
720575940635119723,416.308,252.404,126.64,416.392,252.32,126.64,na,,,,dend[3078],1.0
720575940621460115,428.512,238.9,133.24,428.568,238.992,133.24,na,,,,dend[2928],0.8399678231612362
720575940621972009,426.872,268.492,134.32,426.988,268.36,134.28,na,,,,dend[3745],0.27981622383571375
720575940652580598,343.904,222.992,151.56,343.84,223.076,151.56,na,,,,dend[1356],0.8698862638141653
720575940605024386,393.284,243.6,144.04,393.304,243.776,144.0,na,,,,dend[1987],0.50489923072996
720575940615860566,412.992,302.712,141.84,412.9,302.8,141.8,na,,,,dend[4473],1.0
720575940624956805,424.432,231.056,119.08,424.488,231.112,119.08,na,,,,dend[2858],1.0
720575940638910040,367.96,253.228,139.44,367.916,253.144,139.48,na,,,,dend[2145],0.7720748680084334
720575940612854378,416.792,232.432,132.6,416.744,232.54,132.6,na,,,,dend[1709],0.9776775995367083
720575940601076746,396.548,201.376,132.16,396.464,201.34,132.24,na,,,,dend[539],0.2311053056794355
720575940634037439,452.532,209.248,137.8,452.584,209.352,137.8,na,,,,dend[213],0.6550780350090194
720575940613243089,388.656,233.044,109.52,388.6,233.18,109.56,na,,,,dend[3156],0.3621287221841541
720575940614677154,439.704,202.608,156.44,439.6,202.668,156.44,na,,,,dend_11[4],0.7474498066092244
720575940627239482,403.392,195.08,135.56,403.456,195.032,135.64,na,,,,dend[529],0.9950352740575519
720575940620304110,423.452,302.736,134.76,423.376,302.704,134.68,na,,,,dend[4411],0.14469000080496355
720575940621998460,408.036,239.86,134.84,407.944,239.88,134.88,na,,,,dend[4661],0.9861397873344391
720575940637602621,412.032,232.164,134.64,412.164,232.14,134.68,na,,,,dend[1721],0.8916303939192513
720575940607147715,404.324,212.084,135.08,404.372,211.996,135.08,na,,,,dend[1581],0.47996353288643506
720575940623779079,406.776,208.256,130.92,406.716,208.336,130.92,na,,,,dend[506],0.8253000898540037
720575940615395165,432.888,304.352,148.36,432.936,304.46,148.4,na,,,,dend[4565],0.2875518736243493
720575940629708482,403.928,254.984,148.2,403.984,254.94,148.24,na,,,,dend[2589],0.9426259685881341
720575940618366843,375.644,240.036,116.16,375.776,240.112,116.2,na,,,,dend[3136],0.6486310094794102
720575940626577425,382.076,213.54,116.76,382.028,213.432,116.72,na,,,,dend[3183],0.5096412591401226
720575940627263375,421.452,296.312,125.76,421.408,296.196,125.76,na,,,,dend[4385],0.4037807526580718
720575940628314667,434.86,197.688,163.8,434.744,197.648,163.8,na,,,,dend_11[0],0.9986705374719114
720575940623324395,415.288,234.624,133.8,415.428,234.608,133.76,na,,,,dend[1699],0.8586108096278022
720575940617499205,363.388,249.54,133.12,363.432,249.664,133.12,na,,,,dend[2039],0.6649618418623137
720575940632492319,427.888,212.844,152.72,427.896,212.716,152.72,na,,,,dend[333],0.11973345135766067
720575940610506594,400.744,225.64,152.36,400.864,225.68,152.36,na,,,,dend[1416],0.3422253654294245
720575940637148393,410.784,254.868,106.12,410.716,254.748,106.12,na,,,,dend[3986],1.0
720575940631388589,425.904,276.892,143.92,425.92,276.76,143.92,na,,,,dend[3799],0.7914818832131336
720575940643249608,448.624,207.764,143.28,448.592,207.628,143.24,na,,,,dend[188],0.8183072235016879
720575940629310970,390.504,219.532,160.84,390.472,219.668,160.84,na,,,,dend[1457],0.24516301404677127
720575940622236374,439.14,202.708,155.72,439.228,202.804,155.76,na,,,,dend_11[5],0.7116949050095652
720575940626577425,380.664,205.964,118.72,380.504,205.888,118.72,na,,,,dend[3190],0.6246514059575435
720575940637643598,393.756,277.704,117.88,393.768,277.596,117.84,na,,,,dend[3674],0.8714310008308443
720575940610506594,433.372,212.556,146.6,433.352,212.66,146.64,na,,,,dend[405],0.7441195919619037
720575940612031089,390.728,198.212,131.92,390.64,198.228,131.92,na,,,,dend[555],0.07784191067357461
720575940622123981,434.996,309.976,131.96,435.048,309.872,131.92,na,,,,dend[4499],0.7381566653817688
720575940607909899,414.972,227.84,132.68,414.956,227.688,132.72,na,,,,dend[814],0.8847704291344152
720575940624368312,387.9,243.532,138.52,387.86,243.64,138.48,na,,,,dend[1901],0.299323096069771
720575940596021428,429.016,199.108,138.4,428.944,199.184,138.36,na,,,,dend[393],0.4179378511331453
720575940612014120,451.752,192.592,138.44,451.796,192.552,138.48,na,,,,dend[142],0.5114506042906987
720575940621203908,405.072,238.812,138.8,405.08,238.684,138.76,na,,,,dend[2651],0.9298418185596803
720575940582110991,387.812,234.316,109.48,387.788,234.416,109.48,na,,,,dend[3159],0.9180172515281755
720575940624012105,402.168,233.112,123.12,402.304,233.172,123.12,na,,,,dend[868],0.0868288316688551
720575940625689109,414.604,251.728,128.96,414.508,251.632,129.0,na,,,,dend[3026],0.514539941731258
720575940625161530,408.06,293.664,122.0,408.008,293.524,121.96,na,,,,dend[4327],0.667568168949208
720575940630460124,390.568,189.052,136.76,390.648,189.12,136.76,na,,,,dend[583],0.06056468846096818
720575940605114754,401.728,241.052,120.6,401.788,240.944,120.64,na,,,,dend[3368],0.3428221984493847
720575940612264817,400.432,218.58,157.24,400.332,218.664,157.2,na,,,,dend[1434],0.9714080896249948
720575940627588090,427.064,221.792,135.24,427.156,221.888,135.24,na,,,,dend[712],0.9286188931870629
720575940635119723,423.872,239.752,135.68,423.784,239.816,135.68,na,,,,dend[2946],0.45058507026971056
720575940627490459,434.504,309.348,130.4,434.584,309.296,130.36,na,,,,dend[4501],1.0
720575940630277175,456.976,311.408,153.4,456.904,311.508,153.4,na,,,,dend[4602],0.15283338861682672
720575940636186736,401.112,259.752,149.68,401.224,259.88,149.68,na,,,,dend[2596],0.20923783428407153
720575940611036643,419.3,235.992,102.6,419.244,236.084,102.56,na,,,,dend[2775],0.5928218995963098
720575940609673369,408.78,278.744,148.52,408.768,278.616,148.52,na,,,,dend[3829],0.7216574901715038
720575940633186530,395.0,252.148,148.88,395.032,252.264,148.96,na,,,,dend[2267],0.7762826164227867
720575940623957173,406.436,263.028,117.16,406.36,263.116,117.16,na,,,,dend[3575],0.3612403397110301
720575940611533274,380.76,211.912,116.56,380.78,212.08,116.6,na,,,,dend[3183],0.7646117003727336
720575940617886301,424.176,234.072,126.08,424.148,234.004,126.12,na,,,,dend[2908],0.9234376548827762
720575940617886301,428.244,233.744,126.48,428.328,233.756,126.44,na,,,,dend[2714],0.5479848270064587
720575940618366843,393.008,259.184,106.52,393.124,259.26,106.52,na,,,,dend[3601],0.1767357228712118
720575940623324395,392.388,244.064,141.56,392.304,244.004,141.56,na,,,,dend[1886],0.33350242325966717
720575940604954289,417.644,229.592,142.6,417.588,229.708,142.6,na,,,,dend[1668],0.2258590550429532
720575940638910040,402.744,228.72,165.28,402.828,228.84,165.28,na,,,,dend[1253],0.12393456982913363
720575940627126866,414.58,237.856,97.84,414.544,237.768,97.84,na,,,,dend[2816],0.3663579215536143
720575940625689109,417.108,220.98,147.44,416.968,220.932,147.4,na,,,,dend[1097],0.09331122975278504
720575940629504506,432.16,268.76,132.2,432.08,268.632,132.2,na,,,,dend[3769],0.8657588486340685
720575940628646160,448.336,198.304,138.56,448.436,198.28,138.56,na,,,,dend[100],0.7513786059587109
720575940638910040,417.424,233.988,137.8,417.472,234.108,137.8,na,,,,dend[1695],0.06654158156853733
720575940627732935,410.004,230.008,124.28,410.056,230.124,124.28,na,,,,dend[858],0.5954471586922948
720575940624012105,413.104,257.256,123.44,413.188,257.336,123.48,na,,,,dend[3540],0.50836143938638
720575940629310970,420.344,254.408,128.52,420.476,254.36,128.56,na,,,,dend[3043],1.0
720575940627732935,404.864,232.544,122.4,404.808,232.436,122.4,na,,,,dend[866],0.11042757722872995
720575940611186126,418.464,232.308,121.04,418.504,232.164,121.04,na,,,,dend[2868],0.20842918010780564
720575940631240403,394.488,229.872,121.84,394.556,229.78,121.84,na,,,,dend[959],0.6930591114773852
720575940622675348,414.548,233.56,136.24,414.628,233.48,136.2,na,,,,dend[1729],0.5099364017792808
720575940619318321,410.732,231.292,96.72,410.744,231.148,96.68,na,,,,dend[2750],1.0
720575940622365109,402.156,205.972,134.68,402.284,205.896,134.68,na,,,,dend[598],0.9448808642468473
720575940616067701,414.184,235.58,135.08,414.072,235.652,135.04,na,,,,dend[1712],0.9333367685830135
720575940627939334,466.02,189.176,136.04,465.932,189.256,136.04,na,,,,dend[81],0.29124493784273464
720575940635119723,416.192,212.672,135.64,416.068,212.608,135.72,na,,,,dend[486],0.16568488053364908
720575940630098937,402.688,277.204,154.24,402.736,277.312,154.24,na,,,,dend[3832],0.5610206703682927
720575940626309562,410.476,222.552,147.92,410.432,222.668,147.88,na,,,,dend[1333],0.6147760404481424
720575940620935412,415.492,279.564,149.2,415.568,279.476,149.2,na,,,,dend[3865],0.5877157998251652
720575940618886710,405.872,225.732,149.2,405.8,225.6,149.2,na,,,,dend[1401],0.5103664786295496
720575940611788714,380.112,208.78,116.76,380.148,208.644,116.76,na,,,,dend[3188],0.07143281552346617
720575940624358152,384.768,212.836,127.68,384.904,212.72,127.64,na,,,,dend[1599],0.8243888663231843
720575940635119723,415.604,252.772,126.48,415.62,252.792,126.36,na,,,,dend[3079],0.6342767360376558
720575940612898797,391.456,193.064,133.52,391.512,193.144,133.52,na,,,,dend[575],0.9640807808061311
720575940603609824,343.956,223.928,151.4,343.96,223.796,151.44,na,,,,dend[1356],0.8410630237184065
720575940629669175,391.696,255.188,152.0,391.58,255.248,152.0,na,,,,dend[2257],1.0
720575940623322877,429.656,309.012,143.32,429.568,308.908,143.32,na,,,,dend[4554],1.0
720575940610506594,358.0,242.712,141.28,358.032,242.584,141.28,na,,,,dend[2134],0.9758969344640016
720575940556068107,400.944,242.792,112.0,400.896,242.776,112.04,na,,,,dend[3307],0.781246535658963
720575940635119723,404.764,263.136,105.48,404.828,263.236,105.48,na,,,,dend[4021],0.3532097864522717
720575940629554391,396.064,251.352,156.2,395.948,251.328,156.2,na,,,,dend[2279],0.3466077534597046
720575940610506594,371.032,242.088,146.32,371.088,242.196,146.32,na,,,,dend[1937],0.3048477106457856
720575940628561767,415.884,234.376,132.56,415.948,234.42,132.52,na,,,,dend[1710],0.8485880383912521
720575940623957173,391.0,231.568,138.92,391.044,231.652,138.92,na,,,,dend[2387],0.28489978745756706
720575940610638434,405.692,284.976,121.84,405.796,285.048,121.84,na,,,,dend[4309],0.9799300098942715
720575940632716964,415.808,283.48,109.16,415.728,283.464,109.12,na,,,,dend[4201],1.0
720575940618886710,392.428,238.64,114.28,392.344,238.728,114.28,na,,,,dend[3145],0.5118817930562823
720575940624395528,383.752,254.656,115.8,383.808,254.58,115.84,na,,,,dend[3420],0.2250250211818796
720575940610584184,420.488,237.352,120.68,420.52,237.288,120.72,na,,,,dend[2886],1.0
720575940616159371,381.8,244.608,144.84,381.672,244.632,144.84,na,,,,dend[1925],0.12314127818046837
720575940604954289,408.508,241.968,144.76,408.492,241.824,144.8,na,,,,dend[2660],1.0
720575940624395528,415.164,228.348,145.64,415.196,228.228,145.68,na,,,,dend[1527],0.2358703322526342
720575940626591875,423.128,245.792,135.36,423.224,245.736,135.4,na,,,,dend[2950],0.8537230904039536
720575940632716964,420.388,246.164,130.2,420.344,246.296,130.2,na,,,,dend[3007],0.34398590299230564
720575940627732935,417.444,240.824,130.84,417.324,240.808,130.88,na,,,,dend[2996],0.921286043253799
720575940626536720,427.016,290.608,150.24,426.984,290.484,150.28,na,,,,dend[4458],0.36148515637692696
720575940627263375,461.812,311.744,149.52,461.836,311.64,149.52,na,,,,dend[4582],0.6863816593328057
720575940635119723,413.308,223.564,149.12,413.4,223.68,149.12,na,,,,dend[1134],1.0
720575940605114754,422.356,233.352,125.8,422.488,233.38,125.84,na,,,,dend[2913],0.19780167219261702
720575940622043829,414.072,226.504,125.16,413.98,226.384,125.16,na,,,,dend[848],0.48844337323024756
720575940623957173,413.6,269.868,126.32,413.656,269.984,126.32,na,,,,dend[3727],1.0
720575940624358152,384.808,212.944,127.56,384.924,212.924,127.52,na,,,,dend[1599],0.8482079636467803
720575940617467712,418.184,256.092,126.48,418.1,255.988,126.48,na,,,,dend[3084],0.978363285164105
720575940622324991,417.796,226.624,127.52,417.94,226.72,127.52,na,,,,dend[835],0.6582075155916315
720575940624358152,482.584,206.944,133.84,482.464,206.992,133.84,na,,,,dend[64],1.0
720575940625340435,389.412,196.292,133.16,389.384,196.488,133.16,na,,,,dend[546],0.8523680499221099
720575940633401199,433.056,307.144,134.4,432.932,307.104,134.4,na,,,,dend[4495],0.411880497734132
720575940419291750,407.208,261.344,111.76,407.184,261.2,111.72,na,,,,dend[3624],0.768355037608523
720575940620232582,413.188,249.252,104.72,413.116,249.352,104.68,na,,,,dend[3939],0.5214184128202457
720575940616553300,436.236,268.384,119.16,436.26,268.248,119.12,na,,,,dend[4110],0.5597046394181326
720575940616067701,395.664,216.864,113.4,395.652,216.968,113.36,na,,,,dend[3284],0.5160888280249215
720575940626243614,432.328,214.344,140.16,432.204,214.368,140.16,na,,,,dend[412],0.44186724498148106
720575940627773033,426.288,212.232,139.6,426.18,212.328,139.6,na,,,,dend[632],0.9412542085343075
720575940608120587,367.944,251.88,139.36,368.008,251.792,139.32,na,,,,dend[2126],0.1641887097816671
720575940631240403,400.36,250.152,122.88,400.256,250.184,122.88,na,,,,dend[3385],0.9377248534554788
720575940640631248,410.324,229.108,122.88,410.208,229.196,122.88,na,,,,dend[878],0.5643995554726791
720575940622607581,388.1,221.696,128.16,388.212,221.792,128.24,na,,,,dend[2449],0.6414370096426463
720575940621800798,436.576,273.516,124.04,436.516,273.42,124.0,na,,,,dend[4066],0.7810915523517334
720575940637458997,422.428,269.328,128.6,422.472,269.2,128.6,na,,,,dend[3739],0.3743316694010501
720575940659878785,398.312,233.756,108.24,398.384,233.824,108.24,na,,,,dend[3240],0.9722711665151167
720575940641031899,422.648,232.112,115.24,422.576,232.072,115.2,na,,,,dend[2853],0.08321857749791521
720575940617552541,423.14,266.98,136.64,423.112,267.012,136.72,na,,,,dend[3746],0.7310163478427428
720575940622860680,414.788,235.628,120.56,414.872,235.664,120.68,na,,,,dend[2874],0.9359739726423066
720575940635119723,421.912,246.944,130.08,421.84,247.048,130.08,na,,,,dend[3007],0.8068480011474014
720575940610125688,386.86,212.904,130.88,386.988,212.828,130.92,na,,,,dend[1613],0.3962765530617099
720575940635106202,389.184,227.94,130.32,389.072,227.984,130.24,na,,,,dend[2441],0.22358235098077514
720575940632492319,401.26,224.396,154.36,401.256,224.288,154.32,na,,,,dend[1419],0.39967198462642967
720575940629979087,395.96,254.128,150.84,396.112,254.104,150.84,na,,,,dend[2283],0.39814163598829344
720575940624358152,390.528,221.42,116.16,390.368,221.408,116.16,na,,,,dend[3293],0.5054229148301767
720575940630159872,394.536,246.644,116.4,394.448,246.716,116.4,na,,,,dend[3118],0.45730283284400747
720575940635211768,472.376,203.4,133.84,472.44,203.34,133.88,na,,,,dend[58],0.4804288908705356
720575940639057973,384.56,209.368,132.84,384.504,209.248,132.84,na,,,,dend[1640],1.0
720575940630514194,454.396,309.456,152.24,454.46,309.652,152.24,na,,,,dend[4599],0.6269076871391794
720575940605885897,365.332,249.588,107.36,365.388,249.424,107.32,na,,,,dend[3447],0.4612118322061313
720575940604954289,417.352,232.58,143.36,417.224,232.552,143.36,na,,,,dend[1667],0.9713803552560649
720575940623957173,416.972,227.104,143.68,417.108,227.096,143.64,na,,,,dend[1530],0.9807599409457672
720575940634037439,411.948,238.336,142.04,411.988,238.424,142.04,na,,,,dend[1768],1.0
720575940623085500,415.776,243.972,100.16,415.64,243.952,100.2,na,,,,dend[3947],1.0
720575940604857088,386.38,241.952,112.32,386.348,242.056,112.32,na,,,,dend[3128],0.39325177286141266
720575940629554391,393.8,223.464,159.92,393.728,223.564,159.92,na,,,,dend[1450],0.1878318771130204
720575940627796298,415.564,226.2,160.88,415.664,226.196,160.88,na,,,,dend[1169],0.9523351064235144
720575940620383768,399.188,283.868,154.72,399.328,283.82,154.8,na,,,,dend[3849],0.1310092995159923
720575940615737745,412.632,237.924,98.8,412.664,238.02,98.84,na,,,,dend[2819],0.619303852755139
720575940620813989,424.324,233.948,113.84,424.228,234.024,113.88,na,,,,dend[2847],0.7903899007775725
720575940629310970,423.572,226.76,139.92,423.736,226.812,139.84,na,,,,dend[720],0.3612063658376345
720575940651902454,411.748,223.948,140.64,411.768,224.092,140.6,na,,,,dend[1660],0.1812361748437652
720575940643249608,446.848,207.776,140.4,446.976,207.7,140.4,na,,,,dend[191],0.915204707444183
720575940639345779,429.404,219.904,138.92,429.588,219.848,138.92,na,,,,dend[647],0.2585645649434938
720575940624395528,427.776,224.608,139.36,427.716,224.504,139.36,na,,,,dend[649],1.0
720575940612014120,402.208,218.644,124.24,402.212,218.484,124.28,na,,,,dend[1025],0.527718402910331
720575940624395528,414.372,256.164,124.08,414.496,256.116,124.08,na,,,,dend[3085],1.0
720575940609673369,418.912,273.084,122.88,419.0,273.048,122.92,na,,,,dend[3735],0.6714565685368299
720575940635422174,398.972,256.54,114.6,399.04,256.588,114.64,na,,,,dend[3469],0.7579060624324213
720575940611186126,451.992,197.82,136.72,452.032,197.904,136.76,na,,,,dend[97],0.9076688345408904
720575940624666245,427.036,223.752,137.4,427.052,223.86,137.36,na,,,,dend[678],0.4988565496333623
720575940632945177,417.164,272.856,120.64,417.12,272.936,120.64,na,,,,dend[3717],0.26937166471108925
720575940631824744,440.568,205.056,145.36,440.712,204.992,145.36,na,,,,dend[232],0.4828227909260535
720575940635119723,410.868,230.388,96.24,410.92,230.456,96.2,na,,,,dend[2748],1.0
720575940637102734,415.752,243.456,134.8,415.648,243.544,134.76,na,,,,dend[4630],0.42975036678164846
720575940551749032,390.132,226.88,134.96,390.064,227.024,134.92,na,,,,dend[2360],0.006979760448921666
720575940631240403,392.72,232.876,130.84,392.512,232.844,130.8,na,,,,dend[2428],0.6418903202678692
720575940635119723,361.224,248.86,129.76,361.156,248.748,129.76,na,,,,dend[2042],0.603352308385056
720575940627588090,389.512,210.348,130.0,389.408,210.324,130.04,na,,,,dend[1598],0.8204033962718137
720575940629088503,430.156,204.712,154.16,430.068,204.632,154.12,na,,,,dend[21],1.0
720575940632310940,438.036,211.152,154.24,438.092,211.248,154.24,na,,,,dend[280],0.8383032458037218
720575940635119723,413.264,223.56,149.16,413.36,223.608,149.16,na,,,,dend[1134],1.0
720575940622043829,380.124,209.464,116.36,380.224,209.336,116.36,na,,,,dend[3187],0.5417267843665735
720575940617044948,402.512,221.044,125.4,402.336,221.06,125.36,na,,,,dend[908],0.6049992219786338
720575940635119723,408.992,250.4,125.84,408.84,250.392,125.88,na,,,,dend[3535],0.7177348317534974
720575940610125688,413.46,252.124,124.44,413.58,252.108,124.4,na,,,,dend[3041],1.0
720575940621203908,417.392,227.104,127.08,417.456,227.032,127.12,na,,,,dend[835],1.0
720575940637148393,394.108,239.004,132.84,394.116,238.892,132.84,na,,,,dend[2399],0.8594650929285375
720575940617499205,363.408,249.556,133.16,363.48,249.696,133.16,na,,,,dend[2039],0.6543137733501646
720575940625483962,455.848,310.116,148.36,455.9,310.192,148.32,na,,,,dend[4582],0.1820385527945994
720575940629689982,406.76,259.276,107.48,406.808,259.428,107.48,na,,,,dend[4045],0.9147638857536875
720575940609468001,390.024,231.208,111.88,390.02,231.348,111.88,na,,,,dend[3206],0.8558832281588523
720575940630848323,411.576,225.776,159.76,411.5,225.724,159.72,na,,,,dend[1288],0.2996350384286877
720575940634086169,394.808,273.048,118.28,394.856,272.912,118.28,na,,,,dend[3686],0.38532985238301076
720575940604857088,389.6,242.76,112.8,389.628,242.656,112.8,na,,,,dend[3127],0.825175880385401
720575940607517195,433.108,205.424,147.84,433.008,205.348,147.84,na,,,,dend[400],0.9456201076455785
720575940627588090,444.888,214.392,140.12,444.776,214.388,140.12,na,,,,dend[442],1.0
720575940629669175,375.192,253.976,140.96,375.112,254.104,140.92,na,,,,dend[2023],0.36512120025929984
720575940639057973,388.124,224.48,129.08,388.244,224.448,129.12,na,,,,dend[2442],0.6161853796887672
720575940617044948,399.904,222.352,121.32,399.912,222.488,121.32,na,,,,dend[911],0.7144510930357261
720575940616588118,383.364,254.872,115.64,383.304,254.744,115.64,na,,,,dend[3420],0.38996607211274764
720575940625689109,428.588,228.452,137.32,428.624,228.584,137.32,na,,,,dend[795],0.07685525530746862
