pre,pre_x,pre_y,pre_z,post_x,post_y,post_z,type,mappedSection,mappedSegRangeVar
720575940627096957,411.02,291.276,99.12,411.012,291.424,99.12,na,dend[946],0.44004485843064695
720575940627408640,420.248,295.648,112.8,420.204,295.76,112.8,na,dend[1224],0.5725747702459282
720575940621487242,425.944,243.24,140.24,426.032,243.24,140.24,na,dend[1890],0.5678545409150886
720575940637471039,417.232,275.976,122.92,417.116,275.872,122.88,na,dend[2337],0.5930874398746132
720575940628710555,423.476,307.168,122.12,423.624,307.18,122.12,na,dend[1216],0.7466619041262997
720575940617178739,417.092,256.944,134.64,417.176,256.896,134.68,na,dend[2094],0.8665762275594027
720575940609076693,419.272,253.516,135.32,419.376,253.536,135.32,na,dend[1437],0.012952144323726517
720575940610116581,432.876,244.12,150.2,432.816,244.024,150.2,na,dend[1762],0.4266929390273335
720575940624571116,421.52,283.496,93.8,421.416,283.42,93.8,na,dend[22],0.3952581073940801
720575940627096957,426.84,278.176,93.04,426.992,278.208,93.04,na,dend[591],0.9629578031747298
720575940624743946,421.8,272.72,127.72,421.812,272.568,127.64,na,dend[2328],0.35822731528387497
720575940603533246,417.984,281.092,114.16,417.92,281.036,114.2,na,dend[1353],1.0
720575940639205198,430.848,273.588,131.72,430.904,273.728,131.72,na,dend[2487],0.5899827714878968
720575940627490459,433.832,309.9,128.64,433.708,309.836,128.68,na,dend[1117],0.7950864032523852
720575940625686078,420.348,256.804,128.32,420.448,256.84,128.32,na,dend[2101],0.9644258931658048
720575940616794985,425.88,281.376,109.0,425.948,281.488,109.04,na,dend[9],1.0
720575940609084206,426.408,274.424,136.6,426.296,274.348,136.6,na,dend[2495],0.2128092118455696
720575940613191475,437.224,239.544,144.6,437.104,239.44,144.56,na,dend[1808],0.9633488063661856
720575940617613858,432.592,243.12,149.04,432.556,242.984,149.04,na,dend[1757],0.3776287424278262
720575940610116581,436.584,272.552,126.6,436.488,272.648,126.56,na,dend[2483],1.0
720575940620980323,414.568,288.76,101.44,414.496,288.656,101.44,na,dend[935],0.04864385820962382
720575940620381575,438.112,233.344,146.16,438.188,233.504,146.16,na,dend[1791],0.8023653212174003
720575940607183172,420.252,262.032,129.52,420.132,261.952,129.52,na,dend[2110],0.5633098159453289
720575940512946760,407.208,246.068,153.6,407.292,245.988,153.6,na,dend[1931],0.6077667183276736
720575940595507348,411.36,244.576,154.4,411.324,244.744,154.4,na,dend[2028],0.8070088541302821
720575940606336213,429.872,231.744,150.88,429.88,231.868,150.92,na,dend[1555],0.8044988113461485
720575940625617289,419.344,260.9,125.16,419.416,260.852,125.16,na,dend[2116],0.719258725397894
720575940609076693,409.972,246.672,151.28,410.024,246.584,151.32,na,dend[2010],0.4774910032223147
720575940611388141,425.524,272.528,139.92,425.608,272.596,139.92,na,dend[2503],1.0
720575940632945177,418.196,272.028,97.0,418.288,271.992,97.0,na,dend[79],0.8831999051627412
720575940607183172,419.592,261.84,130.04,419.56,261.736,130.08,na,dend[2110],0.3923707651513216
720575940621320924,433.332,242.404,149.2,433.212,242.384,149.16,na,dend[1758],0.31530839948429495
720575940624571116,419.1,276.172,86.28,419.04,276.08,86.28,na,dend[45],0.8181413798113267
720575940609268491,420.164,271.644,86.76,420.052,271.548,86.76,na,dend[110],0.5179188295155694
720575940617467712,424.076,270.248,106.0,423.976,270.24,106.04,na,dend[2388],0.7935655795528467
720575940619498968,448.296,318.66,144.12,448.352,318.704,144.12,na,dend[1190],0.7876083383826318
720575940608942859,420.188,243.212,154.64,420.324,243.128,154.6,na,dend[1716],0.4682637424106801
720575940627410944,429.532,271.448,98.52,429.432,271.344,98.52,na,dend[597],0.6935528670415771
720575940646400644,434.168,278.396,97.76,434.108,278.312,97.76,na,dend[579],0.5219847790167369
720575940609076693,419.2,249.264,139.68,419.128,249.216,139.72,na,dend[1440],0.9237319098144524
720575940631903592,441.668,310.992,128.84,441.692,311.076,128.88,na,dend[1167],1.0
720575940621717469,415.448,272.296,117.12,415.396,272.392,117.12,na,dend[2248],0.10984481167880042
720575940629920056,420.956,238.604,152.84,420.808,238.516,152.8,na,dend[1669],0.2800044558198463
720575940611388141,424.848,273.588,138.2,424.78,273.716,138.2,na,dend[2496],0.6425477526373654
720575940608942859,409.424,245.348,149.44,409.536,245.316,149.44,na,dend[2023],1.0
720575940617936897,497.432,320.796,158.96,497.34,320.716,158.96,na,axon[77],0.9782389392400407
720575940603533246,414.44,285.624,88.6,414.328,285.52,88.6,na,dend[542],0.4313616128101069
720575940621487242,411.82,243.612,151.44,411.96,243.58,151.44,na,dend[2025],0.7969376737446959
720575940620694015,430.928,308.996,119.2,430.808,309.088,119.24,na,dend[1214],0.9807615607018544
720575940621717469,421.04,265.368,118.64,421.072,265.484,118.6,na,dend[2154],1.0
720575940610638434,420.472,282.132,82.2,420.348,282.144,82.24,na,dend[250],0.8136095879518787
720575940589571852,419.172,295.668,110.44,419.18,295.584,110.4,na,dend[1033],0.4471619067748186
720575940611277293,423.992,300.812,110.56,423.972,300.684,110.56,na,dend[1056],0.39950662984386137
720575940610116581,426.904,268.856,129.76,427.024,268.824,129.72,na,dend[2262],0.903541689279384
720575940614633867,411.716,249.128,149.84,411.684,249.028,149.84,na,dend[2053],0.40029938092567185
720575940622318599,424.108,305.552,125.04,424.064,305.456,125.04,na,dend[1219],0.10103387286290696
720575940613380914,413.804,249.364,143.52,413.836,249.46,143.48,na,dend[2063],0.9666646533514331
720575940612153086,420.808,277.124,142.16,420.888,277.188,142.16,na,dend[2326],0.7558410511805688
720575940630713029,418.152,290.492,104.6,418.048,290.504,104.64,na,dend[924],0.6037750623880046
720575940620980323,412.064,289.688,105.12,411.96,289.592,105.08,na,dend[983],0.40300614156430153
720575940623957173,410.2,273.68,89.2,410.192,273.776,89.12,na,dend[88],0.8103138249918664
720575940629669175,414.244,261.412,120.04,414.096,261.324,120.04,na,dend[2169],0.6571434705104517
720575940611904296,428.176,304.28,141.0,428.248,304.236,140.96,na,dend[1152],0.720063609478564
720575940611904296,421.22,269.924,124.08,421.12,269.844,124.08,na,dend[2230],0.33229175331139493
720575940627803241,418.052,260.952,123.96,417.996,260.888,123.96,na,dend[2119],0.5669050420807482
720575940625617289,410.564,280.676,96.76,410.548,280.784,96.72,na,dend[659],0.7623664127900159
720575940611588835,419.74,278.852,90.76,419.864,278.816,90.76,na,dend[152],0.2649107535089999
720575940631061561,423.808,283.684,112.52,423.708,283.6,112.52,na,dend[1364],0.4294121613299771
720575940630713029,418.244,290.192,104.52,418.12,290.128,104.52,na,dend[924],0.6425027309556656
720575940627201579,414.196,274.276,81.12,414.092,274.328,81.08,na,dend[309],0.5140794600114418
720575940626246525,407.796,244.448,147.76,407.904,244.54,147.76,na,dend[2017],0.5266463361245247
720575940627096957,419.012,296.748,121.24,419.04,296.576,121.24,na,dend[1255],0.7081000953037506
720575940609076693,402.568,246.724,156.36,402.444,246.64,156.36,na,dend[1936],0.2711392099505742
720575940632008109,414.848,243.42,156.6,414.76,243.5,156.6,na,dend[1630],0.8565951531621012
720575940605214636,425.824,309.636,122.92,425.872,309.748,122.96,na,dend[1087],0.7435143708426714
720575940623380009,419.78,267.968,121.08,419.728,268.024,121.16,na,dend[1419],0.33763974358239845
720575940618886710,428.212,270.112,136.32,428.144,270.092,136.36,na,dend[2285],0.9087289077180178
720575940635119723,436.676,237.604,145.52,436.68,237.716,145.56,na,dend[1786],0.22861037511326424
720575940624743946,429.724,304.616,135.2,429.84,304.576,135.16,na,dend[1138],0.1602198659909326
720575940644175895,429.288,309.068,124.72,429.356,309.176,124.72,na,dend[1207],0.8838975257327714
720575940627803241,418.548,260.116,125.44,418.432,260.128,125.44,na,dend[2117],0.6744946204377994
720575940627490459,432.192,309.348,127.24,432.24,309.42,127.24,na,dend[1114],0.2605607490512566
720575940629133071,421.088,297.552,112.28,421.068,297.408,112.32,na,dend[1044],0.9504677333050539
720575940644447511,414.104,267.7,117.64,413.976,267.62,117.64,na,dend[2190],0.7203365882355025
720575940643439816,418.412,269.128,98.48,418.16,269.096,98.52,na,dend[73],0.8516303887933608
720575940605214636,417.732,280.396,81.76,417.824,280.456,81.8,na,dend[254],0.6769278166585282
720575940603533246,418.06,281.296,113.48,417.952,281.344,113.48,na,dend[1353],0.5527719144052802
720575940643795492,409.744,278.944,109.92,409.732,279.036,109.92,na,dend[874],0.49581478766515513
720575940620348769,423.528,274.104,104.12,423.4,274.192,104.12,na,dend[821],0.6934613836751082
720575940631924584,423.536,269.536,107.04,423.56,269.692,107.04,na,dend[2385],0.32929297159855964
720575940624910887,420.112,296.816,111.0,420.228,296.824,111.0,na,dend[1041],0.8027315859094413
720575940621307892,411.2,281.952,76.6,411.188,282.068,76.6,na,dend[208],1.0
720575940630713029,419.164,301.068,109.88,419.044,301.008,109.84,na,dend[1051],0.566133772132336
720575940619039646,420.32,292.94,109.16,420.216,292.856,109.16,na,dend[1010],0.2592507894060027
720575940621972009,427.656,273.044,137.28,427.744,273.144,137.28,na,dend[2499],0.20345150823818053
720575940607183172,420.936,255.416,135.08,420.856,255.28,135.12,na,dend[1435],0.8983228327317133
720575940623957173,420.656,297.684,124.36,420.712,297.58,124.4,na,dend[1266],0.8711972383144078
720575940627263375,411.004,276.368,100.4,410.884,276.324,100.36,na,dend[679],0.6863533796899348
720575940620980323,411.836,277.736,95.2,411.732,277.84,95.2,na,dend[646],0.7713644344946398
720575940643439816,418.424,269.168,98.44,418.24,269.168,98.44,na,dend[73],0.8352481635371507
720575940623400629,418.72,275.4,113.52,418.836,275.408,113.56,na,dend[2346],0.7691481653386586
720575940613380914,418.308,241.84,146.8,418.388,241.944,146.8,na,dend[1736],0.8674904322223107
720575940633186530,416.456,271.572,124.28,416.448,271.648,124.28,na,dend[2211],0.6589394609279678
720575940621726698,416.196,265.024,127.96,416.32,265.024,128.0,na,dend[2133],0.6736860466970935
720575940621717469,419.236,273.904,121.52,419.152,273.96,121.52,na,dend[2336],0.5840242445212249
720575940623400629,416.204,278.68,108.08,416.352,278.68,108.08,na,dend[846],0.3359956335019541
720575940619435655,417.112,275.76,115.8,417.12,275.908,115.8,na,dend[2444],0.64179546263896
720575940609076693,440.376,239.888,145.16,440.492,240.028,145.12,na,dend[1817],0.4181045687585924
720575940631924584,418.612,270.892,97.52,418.62,271.0,97.52,na,dend[66],0.5532153876795873
720575940609076693,426.212,244.36,147.44,426.192,244.236,147.44,na,dend[1742],0.7795076135377261
720575940606336213,422.008,245.496,140.32,421.912,245.472,140.32,na,dend[1443],0.1830662407563985
720575940627420668,419.776,261.768,129.04,419.636,261.68,129.04,na,dend[2110],0.4598260635657125
720575940644447511,416.592,283.584,107.84,416.72,283.608,107.84,na,dend[904],0.9036617511392987
720575940613497395,419.776,297.124,108.68,419.756,297.032,108.64,na,dend[1034],0.2641495763661685
720575940620980323,417.208,278.132,80.64,417.216,278.24,80.64,na,dend[264],0.9280268041486448
720575940628779898,417.352,259.544,129.84,417.368,259.724,129.84,na,dend[2097],0.5272330857698604
720575940621301980,423.184,246.104,150.72,423.168,246.0,150.68,na,dend[1731],1.0
720575940626591875,415.904,265.108,117.44,416.008,265.08,117.48,na,dend[2151],0.9842616228935397
720575940603533246,417.572,267.048,126.56,417.468,266.952,126.56,na,dend[2140],0.9537937950655389
720575940618729350,420.084,277.376,143.04,420.116,277.236,143.04,na,dend[2326],0.8759238231395479
720575940618066415,424.36,281.008,111.64,424.284,281.108,111.68,na,dend[7],0.5771126548891746
720575940632716964,414.372,277.724,114.76,414.288,277.632,114.76,na,dend[2465],1.0
720575940611904296,416.804,280.216,116.12,416.716,280.296,116.12,na,dend[2462],0.5506577656863157
720575940627263375,421.732,296.024,125.48,421.636,296.004,125.48,na,dend[1266],0.07462364081559668
720575940641363957,410.896,276.036,100.52,410.808,276.12,100.56,na,dend[679],0.7650013659568877
720575940613497395,418.16,294.184,111.56,418.172,294.292,111.56,na,dend[1287],0.6565245479313601
720575940630184787,429.084,303.4,137.84,428.936,303.368,137.84,na,dend[1138],0.870566945816125
720575940632716964,415.896,279.588,109.8,415.888,279.76,109.8,na,dend[855],0.3036778142894218
720575940625483962,422.28,273.08,127.96,422.152,272.984,128.0,na,dend[2309],0.0333415266710347
720575940607183172,416.292,275.888,115.6,416.328,276.024,115.6,na,dend[2444],0.8814410094389395
720575940627263375,415.98,294.548,119.44,416.048,294.664,119.44,na,dend[1248],0.7520931819340325
720575940623957173,413.128,284.068,95.88,412.968,284.068,95.84,na,dend[769],0.3332435780060956
720575940634086169,423.784,296.8,125.72,423.772,296.668,125.76,na,dend[1269],0.9635251816588478
720575940618599277,421.48,272.68,127.56,421.56,272.548,127.52,na,dend[2328],0.6251253958758969
720575940605214636,431.096,307.648,133.72,431.192,307.536,133.72,na,dend[1123],0.13219847039329768
720575940611904296,417.496,279.688,106.8,417.424,279.584,106.8,na,dend[841],0.723390593552124
720575940637418549,414.02,291.352,100.48,413.888,291.292,100.44,na,dend[939],0.3866453289864921
720575940611388141,425.656,272.224,139.72,425.716,272.176,139.72,na,dend[2504],0.8792441575730846
720575940603533246,421.064,292.408,120.04,420.968,292.484,120.04,na,dend[1239],1.0
720575940380306648,418.756,273.984,120.64,418.912,273.98,120.68,na,dend[2344],0.6028425235319302
720575940631061561,419.636,272.908,120.72,419.744,272.832,120.72,na,dend[2334],0.5035694853877408
720575940627490459,414.656,271.696,125.64,414.64,271.776,125.56,na,dend[2214],1.0
720575940604954289,412.928,241.176,152.16,412.944,241.132,152.2,na,dend[2032],0.6101862471233398
720575940628894251,425.752,276.936,118.32,425.868,276.832,118.32,na,dend[1410],0.2913608668763325
720575940621717469,417.968,291.68,113.68,418.016,291.576,113.68,na,dend[1013],0.6971277541261133
720575940618886710,419.72,273.336,131.52,419.564,273.428,131.52,na,dend[2315],0.6980745961350295
720575940637471039,419.556,278.04,82.84,419.68,277.896,82.84,na,dend[480],0.6803648301538974
720575940625483962,420.468,270.628,124.08,420.388,270.544,124.08,na,dend[2229],0.96349130466456
720575940620595489,427.848,269.196,135.16,427.976,269.104,135.12,na,dend[2285],0.28293878858963817
720575940644632087,416.272,280.008,116.12,416.5,279.944,116.16,na,dend[2461],0.9239096906946316
720575940605214636,415.136,286.352,127.08,415.044,286.244,127.04,na,dend[1372],0.6199845382037878
720575940609268491,420.2,271.576,86.72,420.096,271.456,86.72,na,dend[110],0.5369768517015
720575940635282910,410.972,288.304,104.4,410.868,288.36,104.4,na,dend[985],0.537078414765054
720575940644632087,411.812,289.728,105.48,411.996,289.8,105.52,na,dend[983],1.0
720575940621717469,420.296,292.404,117.8,420.28,292.536,117.76,na,dend[1230],0.9818926154816567
720575940620348769,421.52,286.068,110.56,421.488,285.992,110.52,na,dend[906],0.5808248954425316
720575940615535209,418.536,269.776,123.72,418.624,269.824,123.64,na,dend[2208],0.6118850420102816
720575940620348769,418.464,295.024,114.6,418.528,295.072,114.64,na,dend[1225],0.9804085644536153
720575940611588835,417.768,265.168,119.48,417.736,265.036,119.48,na,dend[2179],0.3915926629054738
720575940644447511,419.34,268.064,120.76,419.4,268.152,120.76,na,dend[1419],0.4344263800217333
720575940609522382,428.948,244.224,145.76,428.976,244.1,145.76,na,dend[1750],0.04095048231726035
720575940625483962,426.296,280.22,116.64,426.288,280.132,116.6,na,dend[1409],0.7313390047231093
720575940636686170,417.984,263.108,100.76,418.02,263.22,100.8,na,dend[2420],0.9401162550628412
720575940635119723,418.976,269.368,124.24,418.98,269.5,124.24,na,dend[2208],0.9371643936124734
720575940623400629,415.836,278.192,108.4,415.916,278.092,108.36,na,dend[849],1.0
720575940627490459,412.32,270.728,120.44,412.392,270.82,120.4,na,dend[2204],0.07723396306958796
720575940605252128,413.904,232.952,156.92,413.864,233.052,156.88,na,dend[1621],0.6635833975016554
720575940624571116,413.592,269.644,86.08,413.64,269.764,86.08,na,dend[121],1.0
720575940617467712,442.472,313.304,131.44,442.424,313.412,131.4,na,dend[1179],0.7758364272576075
720575940605214636,443.776,313.412,131.44,443.704,313.512,131.4,na,dend[1181],0.8875706979202962
720575940627490459,412.28,276.736,116.36,412.4,276.724,116.36,na,dend[2448],0.9835232577295013
720575940617552541,428.756,267.6,134.2,428.868,267.524,134.2,na,dend[2283],0.9189308262121756
720575940605214636,408.808,277.064,86.12,408.896,277.088,86.12,na,dend[163],0.8986358364018864
720575940627263375,438.8,238.92,142.52,438.708,238.92,142.56,na,dend[1827],0.3857823323028685
720575940605214636,419.104,295.672,112.92,419.16,295.648,112.92,na,dend[1224],0.7747601512633536
720575940635119723,419.996,251.04,138.2,419.928,250.92,138.16,na,dend[2072],0.5964507122745928
720575940631061561,419.584,272.976,120.64,419.688,272.888,120.56,na,dend[2334],0.519861594631909
720575940620004479,427.188,268.28,134.52,427.096,268.404,134.52,na,dend[2280],0.7638455545938018
720575940608942859,419.684,245.48,143.16,419.736,245.584,143.16,na,dend[1444],0.7108142005897967
720575940622123981,408.056,280.972,101.96,408.136,280.912,101.96,na,dend[668],0.5476778773475068
720575940627201579,419.64,274.42,117.6,419.688,274.56,117.64,na,dend[2345],0.5113391521673148
720575940624743946,429.192,273.836,130.92,429.232,273.796,130.96,na,dend[2489],0.5369790899400959
720575940607183172,418.024,246.136,151.12,418.08,246.0,151.16,na,dend[1645],0.9512701281024252
720575940627263375,413.26,291.008,104.2,413.372,291.144,104.16,na,dend[972],0.871635247764965
720575940624571116,414.576,264.0,103.84,414.496,263.912,103.84,na,dend[2418],1.0
720575940610116581,427.192,268.368,133.04,427.16,268.256,133.04,na,dend[2270],0.5267745462086243
720575940614310802,419.164,275.9,85.8,419.188,275.816,85.76,na,dend[45],0.9919386253160988
720575940624571116,418.848,285.96,100.4,418.952,285.896,100.4,na,dend[18],0.600950812460129
720575940627490459,416.296,286.484,104.32,416.192,286.636,104.36,na,dend[807],0.22278063600114248
720575940638922099,427.752,268.548,132.4,427.896,268.528,132.36,na,dend[2267],0.43032773983329237
720575940605214636,430.512,311.368,121.24,430.512,311.248,121.24,na,dend[1103],0.9063729901427822
720575940614633867,421.624,274.22,121.76,421.504,274.196,121.76,na,dend[2479],0.9450014613081147
720575940635282910,410.74,287.768,103.76,410.616,287.764,103.76,na,dend[986],0.4871846796069089
720575940609076693,432.904,242.272,148.44,432.856,242.392,148.44,na,dend[1755],0.6912673950593181
720575940637471039,431.52,306.568,133.96,431.44,306.596,133.96,na,dend[1130],0.1687366686107983
720575940606336213,435.168,232.572,152.56,435.124,232.444,152.56,na,dend[1518],0.5718518553832966
720575940629920056,440.076,236.32,144.04,440.012,236.424,144.04,na,dend[1788],0.26702772581433215
720575940623706405,448.656,318.496,143.2,448.616,318.424,143.24,na,dend[1190],0.3579469312000534
720575940609076693,405.724,246.496,155.0,405.824,246.476,154.96,na,dend[1943],0.25357875181775646
720575940641464309,427.368,278.052,97.52,427.428,278.136,97.48,na,dend[576],0.753674444822468
720575940632381536,435.648,234.324,149.88,435.616,234.428,149.88,na,dend[1535],0.29954030323449243
720575940652587254,402.952,246.94,158.52,402.904,247.092,158.52,na,dend[1939],0.7765169490686196
720575940627490459,409.88,287.768,106.68,409.784,287.776,106.64,na,dend[995],0.2762453125795814
720575940621487242,413.864,248.916,143.04,413.96,248.876,143.04,na,dend[2061],1.0
720575940617467712,440.976,236.808,142.36,441.092,236.84,142.4,na,dend[1788],0.9370459338744122
720575940619039646,424.824,303.172,111.44,424.848,303.284,111.4,na,dend[1223],0.5386981383418316
720575940612523571,422.264,284.544,89.92,422.28,284.672,89.92,na,dend[546],0.6851060110853898
720575940611588835,429.176,280.808,112.6,429.068,280.736,112.64,na,dend[1407],0.941519090364315
720575940610116581,426.416,269.06,129.0,426.288,268.976,129.0,na,dend[2262],0.6987588295009051
720575940607183172,422.42,245.768,148.64,422.38,245.632,148.64,na,dend[1729],0.8340190678650051
720575940614445910,416.352,271.928,124.44,416.42,271.848,124.44,na,dend[2211],0.8015216037110261
720575940628894251,424.848,304.324,126.84,424.724,304.176,126.84,na,dend[1219],0.6205057379007796
720575940625345328,411.108,288.1,105.28,411.18,288.092,105.28,na,dend[999],0.9886903829690535
720575940603533246,417.988,281.516,113.52,417.872,281.376,113.52,na,dend[1353],0.5855838476335439
720575940629234626,425.828,243.432,140.76,425.68,243.392,140.76,na,dend[1889],0.9252350961594764
720575940644632087,412.1,271.52,121.44,412.108,271.396,121.4,na,dend[2204],0.9882356740150661
720575940607183172,423.128,245.764,146.24,423.272,245.744,146.16,na,dend[1883],0.9659089172599908
720575940605214636,430.796,307.432,133.96,430.872,307.376,133.96,na,dend[1123],0.24206342223612365
720575940616313942,416.304,287.232,110.28,416.32,287.084,110.32,na,dend[1336],0.8966650005518803
720575940605214636,442.392,313.34,130.68,442.348,313.42,130.68,na,dend[1179],0.4608703242405665
720575940603533246,417.792,285.42,103.56,417.884,285.388,103.6,na,dend[804],0.6164440525509332
720575940627096957,418.668,265.2,125.12,418.724,265.272,125.12,na,dend[1423],1.0
720575940604201830,407.724,282.788,92.12,407.784,282.692,92.12,na,dend[700],0.6823016170982875
720575940625642012,421.748,287.704,86.2,421.868,287.648,86.2,na,dend[551],0.8592337694387441
720575940611904296,420.608,294.508,114.04,420.452,294.52,114.0,na,dend[1276],0.887430029268766
720575940625483962,422.312,273.092,127.92,422.216,272.996,127.96,na,dend[2308],0.734827897259081
720575940612523571,434.968,274.048,126.64,434.916,274.036,126.72,na,dend[2481],0.6074543060885049
720575940619405812,417.532,290.568,106.16,417.588,290.612,106.16,na,dend[922],1.0
720575940606332629,428.08,271.5,97.48,428.072,271.408,97.48,na,dend[597],0.19756675140755264
720575940611268828,433.656,239.264,146.36,433.58,239.332,146.32,na,dend[1777],0.7850917019986511
720575940622254375,420.916,299.136,110.68,420.792,299.036,110.68,na,dend[1046],0.92512863189573
720575940623380009,423.292,267.148,123.28,423.228,267.068,123.24,na,dend[2223],0.8374442380221514
720575940617936897,416.424,277.144,118.16,416.548,277.124,118.16,na,dend[2459],0.539229271553708
720575940536132501,418.98,250.824,132.44,419.112,250.844,132.44,na,dend[2076],0.5763725206835153
720575940609327112,415.84,294.484,119.8,415.992,294.48,119.76,na,dend[1248],0.9253333906284497
720575940616114132,423.556,268.296,75.28,423.468,268.316,75.28,na,dend[429],0.5290635982030159
720575940611388141,427.664,269.944,135.96,427.78,269.848,136.0,na,dend[2285],0.7291319205078917
720575940637471039,420.5,272.904,130.32,420.344,272.988,130.32,na,dend[2311],0.8476509377391719
720575940629234626,420.904,242.056,150.16,420.96,242.16,150.16,na,dend[1651],0.7105711368251582
720575940606619081,419.664,269.652,103.6,419.656,269.624,103.64,na,dend[2432],0.8860462069614786
720575940574326738,416.252,265.384,118.4,416.376,265.424,118.4,na,dend[2150],0.7491883798527559
720575940632015699,413.472,261.688,118.36,413.44,261.82,118.4,na,dend[2163],0.918204547842242
720575940607765257,438.788,237.44,146.6,438.852,237.576,146.64,na,dend[1805],0.4557970403693976
720575940621487242,425.436,243.344,139.76,425.408,243.156,139.76,na,dend[1891],0.7062396636483281
720575940622318599,419.496,275.8,115.4,419.38,275.7,115.36,na,dend[2345],0.9547030549802185
720575940635119723,423.02,243.152,145.6,423.012,243.028,145.6,na,dend[1455],0.7155093065082161
720575940611904296,418.72,290.628,107.44,418.76,290.544,107.44,na,dend[919],0.9788184686628557
720575940622254375,424.92,284.376,84.28,424.84,284.26,84.24,na,dend[533],0.965582674631849
720575940612170896,420.376,280.432,105.72,420.4,280.368,105.72,na,dend[837],1.0
720575940625617289,413.348,278.084,65.52,413.304,277.928,65.56,na,dend[357],0.22166485120038207
720575940606336213,420.824,244.028,147.32,420.884,243.928,147.36,na,dend[1724],0.15133224528848063
720575940643439816,420.696,247.732,137.84,420.816,247.812,137.88,na,dend[1441],0.5856240135147283
720575940631061561,420.224,272.98,121.64,420.124,272.892,121.64,na,dend[2336],1.0
720575940611388141,427.58,270.488,136.4,427.68,270.536,136.4,na,dend[2286],0.8503355183470392
720575940610116581,426.492,268.812,133.04,426.384,268.752,133.04,na,dend[2270],0.9725395999631373
720575940611904296,418.78,290.612,107.08,418.844,290.476,107.04,na,dend[920],0.5785127679394301
720575940627420668,417.724,267.408,89.84,417.64,267.496,89.84,na,dend[126],0.34134764287649366
720575940628779898,418.02,259.068,131.36,418.056,259.016,131.48,na,dend[1430],0.48373586247020617
720575940617123814,423.824,269.18,120.4,423.868,269.296,120.4,na,dend[2234],0.9887693982249297
720575940609673369,418.088,294.16,120.6,418.064,294.14,120.52,na,dend[1252],0.9963799527195296
720575940638622909,426.464,269.156,127.4,426.332,269.176,127.4,na,dend[2262],0.443216947434148
720575940614633867,418.948,258.92,132.84,418.972,258.784,132.8,na,dend[1430],0.8161644960178961
720575940607183172,431.912,242.792,146.88,431.912,242.884,146.88,na,dend[1752],0.712215442054073
720575940610116581,421.34,276.876,139.44,421.288,276.784,139.44,na,dend[2326],0.44372602952566925
720575940610116581,432.404,245.712,150.52,432.572,245.792,150.56,na,dend[1765],1.0
720575940632008109,404.292,240.112,165.0,404.388,240.24,165.0,na,dend[1979],0.7053090060113646
720575940623400629,418.672,275.376,113.52,418.788,275.388,113.6,na,dend[2346],0.7475800343837311
720575940635119723,417.076,245.12,151.24,417.188,245.1,151.24,na,dend[1640],0.47302159429667917
720575940628552699,414.384,248.336,143.2,414.424,248.44,143.2,na,dend[2060],0.5716823623914135
720575940619039646,425.116,305.328,113.12,425.02,305.232,113.12,na,dend[1064],0.2411275503768124
720575940621972009,430.772,273.568,131.2,430.628,273.564,131.24,na,dend[2486],0.9462132272154005
720575940609084206,423.556,273.796,138.6,423.708,273.82,138.64,na,dend[2496],0.9910226721581078
720575940630315595,429.572,309.032,122.2,429.656,309.164,122.2,na,dend[1100],0.6543039616029579
720575940605214636,429.788,311.148,121.56,429.82,311.024,121.56,na,dend[1103],0.6144901018836986
720575940609268491,417.12,284.208,108.72,417.02,284.112,108.76,na,dend[902],0.1791177536795556
720575940628894251,415.256,285.84,120.16,415.328,285.748,120.16,na,dend[1400],1.0
720575940624872179,424.028,285.408,88.2,424.056,285.5,88.24,na,dend[548],0.7153835019762389
720575940644447511,416.496,280.08,87.44,416.404,280.144,87.4,na,dend[543],1.0
720575940636686170,419.744,281.896,99.76,419.772,282.008,99.76,na,dend[18],0.8209932227531854
720575940611588835,419.76,278.912,90.68,419.892,278.88,90.64,na,dend[150],0.8855913791234614
720575940634877850,415.472,288.076,131.84,415.496,287.984,131.8,na,dend[1376],0.7264395218379266
720575940607188036,424.68,282.312,82.44,424.756,282.24,82.44,na,dend[538],0.7288542183261891
720575940608942859,417.776,243.864,156.96,417.824,243.968,157.0,na,dend[1681],0.851425873288925
720575940617552541,427.896,267.008,133.04,427.964,267.116,133.04,na,dend[2288],0.8908580965699698
720575940619039646,428.16,309.044,119.8,428.276,309.028,119.76,na,dend[1215],1.0
720575940611904296,415.552,286.612,120.24,415.504,286.528,120.28,na,dend[1367],0.9602541478548623
720575940606336213,419.396,256.12,133.32,419.484,256.128,133.32,na,dend[2093],0.5787500265903914
720575940624910887,421.204,296.132,111.84,421.24,296.24,111.84,na,dend[1042],1.0
720575940616633925,423.904,304.572,111.84,423.856,304.448,111.88,na,dend[1062],0.1952733968861053
720575940609268491,416.48,265.112,118.04,416.456,264.98,118.04,na,dend[2151],0.45542293783804894
720575940603533246,422.212,284.616,113.44,422.16,284.772,113.44,na,dend[1364],0.8735494892879321
720575940609076693,419.916,248.396,139.76,419.808,248.328,139.76,na,dend[1440],1.0
720575940618886710,411.52,286.76,131.8,411.664,286.672,131.76,na,dend[1380],1.0
720575940621717469,428.216,303.552,139.08,428.304,303.632,139.08,na,dend[1148],0.3981605304874173
720575940621838571,421.192,269.94,119.72,421.08,270.02,119.76,na,dend[2234],0.3401597652341061
