pre,pre_x,pre_y,pre_z,post_x,post_y,post_z,type,mappedSection,mappedSegRangeVar
720575940635119723,417.792,245.6,151.04,417.912,245.616,151.04,na,dend[735],0.8783191807520901
720575940623362698,415.54,242.136,148.0,415.576,242.216,148.04,na,dend[784],0.4226635153240372
720575940619039646,422.016,296.652,111.36,422.116,296.716,111.36,na,dend[1379],0.7441336852271864
720575940611588835,423.608,266.184,119.0,423.472,266.216,119.04,na,dend[1164],0.47914441268211
720575940625699992,404.512,284.104,95.4,404.472,284.208,95.4,na,dend[2039],0.903563561904362
720575940623146378,430.96,280.82,94.68,430.84,280.816,94.68,na,dend[1644],0.43758285176016787
720575940631924584,425.536,278.96,95.48,425.688,278.976,95.48,na,dend[1665],0.9588179631881422
720575940638910040,414.96,229.896,147.28,414.86,229.996,147.24,na,dend[562],0.5471580921153315
720575940624666245,433.176,218.948,139.2,433.264,218.968,139.24,na,dend_11[8],0.15601351270807712
720575940610063918,473.1,205.46,137.36,473.2,205.548,137.36,na,dend[68],0.9706910512755378
720575940610063918,460.688,210.212,136.92,460.684,210.328,136.92,na,dend[25],1.0
720575940622318599,412.576,292.536,119.76,412.468,292.536,119.76,na,dend[1391],0.8859107847824516
720575940627096957,423.064,252.624,135.6,423.012,252.496,135.6,na,dend[1090],0.6587385590440612
720575940505325100,423.74,241.908,153.6,423.644,241.776,153.6,na,dend[962],1.0
720575940644072996,475.216,198.248,142.44,475.276,198.144,142.44,na,dend[106],0.22884669846710093
720575940627096957,417.536,271.844,66.36,417.416,272.0,66.36,na,dend[1861],0.9780074441941665
720575940627408640,423.5,270.16,119.2,423.344,270.084,119.2,na,dend[1162],1.0
720575940615343060,418.096,229.516,146.32,417.992,229.436,146.32,na,dend[526],0.5404763757377974
720575940610063918,465.7,207.0,139.8,465.728,207.064,139.8,na,dend[165],0.4360712988949655
720575940620841236,457.312,202.82,140.8,457.308,202.756,140.8,na,dend[189],0.07578781141159158
720575940635119723,419.824,257.192,131.68,419.728,257.088,131.68,na,dend[1106],0.8847395192138533
720575940608120587,437.052,231.28,139.2,437.052,231.176,139.24,na,dend[289],0.6963868904620122
720575940621067204,432.496,243.54,135.68,432.572,243.62,135.68,na,dend[1045],0.6217413534338768
720575940635119723,423.276,238.28,135.36,423.148,238.32,135.36,na,dend[383],0.3239299972301917
720575940617123814,418.92,251.3,130.48,418.784,251.356,130.52,na,dend[1097],0.9458016713468439
720575940615342231,409.22,233.24,158.16,409.316,233.288,158.16,na,dend[912],1.0
720575940636352119,488.236,210.856,133.76,488.248,210.736,133.76,na,dend[45],0.5364063313969065
720575940620980323,414.224,273.904,104.96,414.324,273.968,104.96,na,dend[1604],0.9716346447327071
720575940609673369,414.16,291.832,118.6,414.284,291.868,118.6,na,dend[1389],0.9067947074807357
720575940617752321,419.764,283.648,112.68,419.88,283.688,112.72,na,dend[1346],0.3196114157964925
720575940655628705,439.78,224.684,138.32,439.768,224.816,138.32,na,dend_11[46],0.8342259711937883
720575940644072996,410.168,278.4,110.08,410.048,278.504,110.08,na,dend[1266],0.6810859471549813
720575940627420668,418.056,274.416,109.2,418.148,274.488,109.16,na,dend[1595],0.2823487152170576
720575940621341404,422.784,239.436,137.4,422.7,239.328,137.4,na,dend[379],0.13491412555308266
720575940627096957,424.072,250.272,137.32,424.064,250.148,137.32,na,dend[1074],0.6799668379428391
720575940619654053,433.292,240.116,145.8,433.236,240.056,145.72,na,dend[1024],0.4536261153329691
720575940620980323,416.492,276.864,80.2,416.416,276.944,80.24,na,dend[1936],0.6202246238866082
720575940635211768,468.0,203.82,134.52,467.988,203.74,134.52,na,dend[122],0.8990793577167029
720575940626591875,418.304,250.252,130.96,418.424,250.332,130.92,na,dend[1098],0.7826642902954656
720575940627096957,417.356,242.188,148.32,417.332,242.064,148.32,na,dend[780],0.32739772746267576
720575940623804853,417.784,241.872,148.6,417.88,241.96,148.64,na,dend[778],0.7486384748010775
720575940617752321,418.232,268.284,124.4,418.356,268.22,124.4,na,dend[1129],1.0
720575940645474583,455.24,205.468,141.6,455.268,205.36,141.6,na,dend[208],0.6868619457675526
720575940635119723,415.036,271.448,111.92,414.96,271.5,111.92,na,dend[1274],0.8301935452948378
720575940627096957,416.584,288.812,104.92,416.524,288.72,104.96,na,dend[1529],0.3694202554400766
720575940619405812,418.86,285.032,105.6,418.724,285.016,105.6,na,dend[1464],0.7313819837640215
720575940628014391,418.088,268.444,98.44,418.152,268.556,98.44,na,dend[1688],0.6222579956587007
720575940611015958,458.232,206.28,139.92,458.288,206.24,139.96,na,dend[212],0.27066729991817035
720575940617752321,414.092,275.992,83.88,414.0,275.896,83.84,na,dend[1745],0.8922876545475491
720575940623957173,411.228,286.72,83.0,411.344,286.676,83.04,na,dend[2135],0.3110638298742733
720575940631374440,448.064,220.38,138.68,448.016,220.34,138.64,na,dend[9],0.8433031992193326
720575940623957173,439.376,229.856,138.92,439.424,229.744,138.92,na,dend[275],0.3871773694287148
720575940660314241,424.876,278.724,115.6,424.92,278.848,115.64,na,dend[1323],0.8475539756942766
720575940618243009,471.832,209.016,136.16,471.864,209.088,136.2,na,dend[35],0.13441087019498546
720575940607183172,420.044,258.468,131.08,420.016,258.352,131.04,na,dend[1106],0.7817411436182701
720575940627420668,428.496,249.568,129.72,428.564,249.688,129.72,na,dend[1091],0.6628148039245957
720575940621487242,425.792,230.412,152.96,425.876,230.348,152.96,na,dend[468],0.668508554696581
720575940633044634,414.236,274.312,116.88,414.312,274.308,116.96,na,dend[1247],0.42937359395277286
720575940623957173,421.656,281.112,77.48,421.616,280.984,77.44,na,dend[1947],0.22872598872822933
720575940612710883,460.516,197.76,141.72,460.488,197.852,141.72,na,dend[202],0.8782112628834879
720575940582616523,421.352,272.136,84.36,421.248,272.184,84.36,na,dend[2009],0.32542300287647835
720575940629602871,415.624,265.7,117.92,415.744,265.68,117.84,na,dend[1169],0.9765059437030738
720575940614310290,451.3,214.272,138.52,451.488,214.248,138.48,na,dend[246],0.5942128046955278
720575940631924584,424.704,271.164,108.28,424.78,271.272,108.28,na,dend[1576],0.5081092780308133
720575940624698170,438.604,232.368,136.64,438.648,232.44,136.68,na,dend[316],1.0
720575940617752321,435.304,230.056,136.56,435.396,229.94,136.56,na,dend[295],0.15878630324714216
720575940635119723,422.512,232.56,157.48,422.608,232.66,157.44,na,dend[455],0.900407321628589
720575940629310970,467.8,204.736,145.32,467.784,204.596,145.28,na,dend[154],0.8069530136757603
720575940617752321,422.844,249.588,135.72,422.88,249.488,135.72,na,dend[1074],0.8349035553397846
720575940627096957,412.512,238.104,151.2,412.668,238.212,151.16,na,dend[828],0.2902877313724176
720575940627803241,418.428,276.14,103.16,418.272,276.136,103.16,na,dend[1627],1.0
720575940641464309,418.192,254.556,134.2,418.184,254.412,134.24,na,dend[1104],0.5667193164035733
720575940619085397,431.668,281.196,88.08,431.632,281.076,88.08,na,dend[1731],0.8666145443187536
720575940629234626,429.736,241.648,146.24,429.664,241.728,146.28,na,dend[1004],1.0
720575940605937097,420.676,231.296,140.64,420.724,231.192,140.6,na,dend[604],0.9637266785360802
720575940616731753,421.708,278.364,114.96,421.612,278.336,114.92,na,dend[1322],0.5969185080831534
720575940627096957,415.104,272.432,103.8,415.012,272.424,103.8,na,dend[1611],0.9112121943994713
720575940610766553,428.48,234.196,149.28,428.524,579.984,149.28,na,dend_6[0],1.0
720575940617752321,422.636,297.768,125.2,422.708,297.7,125.2,na,dend[1422],0.9422976842572665
720575940617575803,444.356,219.864,137.8,444.52,219.912,137.8,na,dend[269],0.6531456193276621
720575940617492821,438.16,225.836,138.0,438.168,225.936,137.96,na,dend_11[46],0.541948515963141
720575940617752321,426.348,249.492,135.32,426.408,249.58,135.32,na,dend[1073],0.7823087656189667
720575940623957173,416.044,267.048,85.8,416.18,266.932,85.8,na,dend[2005],0.5537685903574799
720575940617752321,474.912,200.592,140.16,474.82,200.616,140.2,na,dend[111],1.0
720575940620686161,458.736,200.62,140.72,458.676,200.488,140.76,na,dend[196],0.6315471046551899
720575940619525648,424.456,230.424,140.8,424.544,230.556,140.8,na,dend[617],1.0
720575940635119723,416.932,259.18,124.2,416.904,259.36,124.16,na,dend[1124],0.7232043261310247
720575940617752321,424.872,262.52,119.72,424.988,262.512,119.76,na,dend[1141],0.13742329996851563
720575940621487242,414.424,240.048,145.68,414.34,239.916,145.68,na,dend[790],0.7957026388332904
720575940633237785,417.688,251.556,130.24,417.628,251.624,130.2,na,dend[1099],0.4231717762704694
720575940617492821,429.152,230.584,150.12,429.088,230.456,150.12,na,dend[476],0.538674525427826
720575940623957173,413.604,283.46,92.48,413.536,283.284,92.48,na,dend[2051],0.46119867612887216
720575940623957173,406.936,292.964,101.56,406.976,292.868,101.56,na,dend[1515],0.5917405396727983
720575940619627611,412.264,292.832,101.88,412.136,292.776,101.84,na,dend[1509],0.7269257405907995
720575940614578071,407.424,276.8,100.2,407.272,276.792,100.2,na,dend[1711],0.8964043016531985
720575940609673369,419.768,274.524,118.28,419.648,274.568,118.32,na,dend[1204],0.9658591073048733
720575940630636332,469.644,204.912,146.88,469.644,205.016,146.84,na,dend[155],0.5160538587633122
720575940617575803,457.764,206.828,139.36,457.784,206.984,139.32,na,dend[173],0.8997450325908111
720575940622635500,439.744,228.952,138.4,439.624,229.016,138.4,na,dend[273],0.9270524942401966
720575940627263375,419.8,296.868,110.32,419.78,296.756,110.32,na,dend[1371],0.5397020687144858
720575940617752321,420.992,258.336,128.92,421.072,258.408,128.88,na,dend[1116],1.0
720575940608120587,425.084,239.164,136.96,425.04,239.016,136.92,na,dend[375],1.0
720575940605214636,416.864,274.884,80.24,416.976,275.02,80.24,na,dend[1937],0.2744221592111196
720575940635211768,468.088,203.76,134.44,468.072,203.688,134.44,na,dend[122],0.971253392156268
720575940617752321,422.152,249.608,135.52,422.032,249.596,135.52,na,dend[1084],0.6502405276799134
720575940634251872,407.12,240.828,150.6,407.076,240.944,150.68,na,dend[846],0.7944317683442864
720575940637418549,411.984,288.728,99.92,411.936,288.824,99.92,na,dend[1488],0.3526529871330305
720575940618263174,422.244,291.58,111.84,422.2,291.768,111.84,na,dend[1360],0.3151943844394069
720575940627436114,441.344,203.008,218.4,441.368,202.812,218.4,na,dend_11[0],0.10037413566914066
720575940621487242,425.568,243.3,139.8,425.6,243.164,139.8,na,dend[1064],0.55674925908252
720575940617948445,442.616,225.028,137.84,442.488,224.96,137.84,na,dend[7],0.2974893128877485
720575940615343060,443.668,222.88,137.48,443.592,222.784,137.48,na,dend[7],0.6454132700230204
720575940621000831,466.824,209.648,137.24,466.784,209.624,137.2,na,dend[30],0.28623190061847825
720575940639207296,409.504,236.66,157.88,409.316,236.608,157.88,na,dend[906],0.5414644201875322
720575940617948445,477.432,207.864,135.16,477.492,207.952,135.12,na,dend[60],0.3177799896821036
720575940604201830,407.464,291.728,103.08,407.508,291.892,103.04,na,dend[1514],0.9350410779959821
720575940630246364,428.56,231.592,149.52,428.496,231.68,149.52,na,dend[438],0.19577330189793707
720575940639811469,422.852,293.884,124.88,422.972,293.884,124.88,na,dend[1409],0.6853009349224672
720575940623957173,415.96,267.104,85.72,416.104,266.984,85.72,na,dend[2005],0.6049131315429428
720575940617752321,413.608,276.212,99.24,413.672,276.268,99.24,na,dend[1690],0.5858906298075837
720575940626971803,413.424,270.652,111.12,413.368,270.772,111.12,na,dend[1277],0.16499313943088123
720575940612710883,473.824,202.0,140.32,473.88,201.884,140.32,na,dend[83],0.6455556297561281
720575940615343060,440.356,228.332,139.76,440.408,228.452,139.72,na,dend[274],0.8679188345402786
720575940636700272,446.508,220.92,137.84,446.576,220.996,137.84,na,dend[9],0.2332184624993665
720575940617948445,425.316,259.504,123.04,425.288,259.616,123.04,na,dend[1117],1.0
720575940633186530,420.224,256.832,128.8,420.128,256.94,128.76,na,dend[1115],0.4876775801398248
720575940617948445,423.04,261.184,127.84,422.948,261.148,127.8,na,dend[1117],0.40651367697932933
720575940627096957,423.908,250.38,137.28,423.844,250.248,137.28,na,dend[1074],0.7068105786596441
720575940622756134,397.2,265.864,119.36,397.184,265.936,119.4,na,dend[1244],0.9754071735708965
720575940621726698,418.264,238.352,157.68,418.104,238.176,157.68,na,dend[761],0.9159896925838743
720575940627420668,428.616,248.84,129.84,428.72,248.788,129.84,na,dend[1073],0.76118244079381
720575940629310970,417.96,253.004,129.88,417.872,252.932,129.84,na,dend[1096],0.4899695051704165
720575940630246364,412.048,241.856,149.76,412.116,242.0,149.76,na,dend[810],1.0
720575940637471039,415.8,276.08,102.68,415.912,276.16,102.64,na,dend[1603],0.7181007147029653
720575940627096957,419.612,269.944,87.36,419.6,270.12,87.36,na,dend[1997],0.4061317405391446
720575940629602871,440.028,236.6,144.4,439.988,236.724,144.4,na,dend[677],0.9485292022451517
720575940624666245,420.976,231.032,142.6,421.008,230.908,142.6,na,dend[603],0.9379818621622958
720575940617752321,412.332,275.216,84.2,412.256,275.292,84.16,na,dend[1986],0.5975620786023522
720575940621703445,414.652,271.148,112.04,414.72,271.216,112.08,na,dend[1278],0.3350258731882816
720575940617123814,420.804,270.908,118.04,420.752,270.832,118.04,na,dend[1204],0.6602350000766545
720575940646400644,417.164,269.648,98.48,417.176,269.792,98.4,na,dend[1678],0.8610994042700406
720575940608120587,464.628,204.656,140.2,464.764,204.688,140.2,na,dend[143],0.519962447805011
720575940651593974,423.024,300.232,132.2,422.964,300.112,132.2,na,dend[1427],0.9038947387862833
720575940635282910,420.228,269.296,123.2,420.148,269.352,123.16,na,dend[1144],0.9284727205618183
720575940610506594,436.572,233.916,136.4,436.608,233.964,136.32,na,dend[336],0.5450971746786163
720575940617575803,444.184,219.532,137.72,444.256,219.428,137.68,na,dend[269],0.8450305999391483
720575940645258606,468.612,208.88,136.04,468.452,208.792,136.0,na,dend[121],0.0914321575170827
720575940618455791,426.164,243.996,149.76,426.172,244.14,149.76,na,dend[976],0.44382530841243956
720575940604201830,407.504,291.736,103.08,407.596,291.908,103.12,na,dend[1514],0.9089767184493555
720575940619468695,411.6,238.416,151.88,411.672,238.492,151.88,na,dend[827],0.7173867002812992
720575940639207296,429.552,232.668,142.92,429.56,232.764,142.88,na,dend[397],0.5569004310008925
720575940621487242,415.248,240.076,146.48,415.228,240.168,146.52,na,dend[789],0.04835797164469421
720575940617752321,413.272,275.424,83.24,413.18,275.456,83.24,na,dend[1983],0.5578709987299183
720575940635119723,425.276,242.976,138.64,425.288,243.144,138.64,na,dend[1063],0.4617727404883259
720575940610063918,446.712,220.12,137.4,446.628,220.192,137.44,na,dend[9],0.41100696120438657
720575940610063918,422.984,260.0,129.44,422.908,260.04,129.44,na,dend[1109],0.8840304217326762
720575940617492821,485.136,210.552,132.88,485.136,210.496,132.88,na,dend[41],0.007480457907306677
720575940619709972,417.424,242.608,152.44,417.464,242.584,152.56,na,dend[742],0.5473626639503449
720575940615006017,456.592,206.856,141.44,456.6,206.732,141.44,na,dend[181],0.7699337044263442
720575940609522382,434.7,231.596,141.36,434.764,231.704,141.36,na,dend[309],0.6401605128613045
720575940617752321,413.552,242.056,147.4,413.68,242.128,147.44,na,dend[793],0.8868135182905953
720575940623804853,424.748,229.612,141.04,424.716,229.728,141.04,na,dend[505],1.0
720575940618008368,420.04,250.86,138.4,420.048,250.912,138.44,na,dend[1087],0.23530863152302295
720575940611172465,435.672,225.42,138.04,435.648,225.272,138.04,na,dend_11[45],0.649330530359163
720575940617752321,434.812,221.892,137.56,434.716,221.98,137.6,na,dend_11[29],0.877867295179926
720575940630098937,411.424,291.072,96.56,411.488,291.176,96.56,na,dend[1491],1.0
720575940606218528,481.856,208.352,134.56,481.852,208.448,134.52,na,dend[37],0.8089503846903935
720575940633401199,420.224,290.464,101.32,420.276,290.356,101.32,na,dend[1527],0.03214885279687285
720575940623957173,417.42,268.164,113.12,417.264,268.112,113.04,na,dend[1186],0.7491627002985248
720575940641464309,416.504,274.312,70.4,416.372,274.332,70.4,na,dend[1883],0.01196256218944714
720575940617948445,419.56,265.796,122.96,419.58,265.764,122.92,na,dend[1142],1.0
720575940617948445,419.624,265.824,122.96,419.676,265.808,122.92,na,dend[1142],1.0
720575940617948445,425.8,259.828,123.76,425.784,259.676,123.72,na,dend[1117],1.0
720575940633567900,419.064,263.536,122.36,419.064,263.62,122.36,na,dend[1146],0.7019830132303735
720575940632945177,412.3,281.156,108.72,412.24,281.152,108.72,na,dend[1596],0.4726653679683021
720575940621976097,425.44,242.388,149.52,425.384,242.348,149.52,na,dend[727],0.2781230648908933
720575940623957173,432.98,241.356,144.52,433.064,241.456,144.48,na,dend[710],0.9418049614677623
720575940627420668,439.556,232.084,142.92,439.456,231.996,142.92,na,dend[319],0.8541835638668374
720575940607956745,464.988,206.916,142.2,465.016,206.856,142.12,na,dend[160],0.6866908352034267
720575940635119723,418.344,240.396,141.28,418.328,240.592,141.28,na,dend[379],0.8858551718356472
720575940627803241,414.704,271.044,112.32,414.848,271.004,112.36,na,dend[1278],0.6683460355658433
720575940619627611,407.496,276.88,98.68,407.58,276.992,98.68,na,dend[1711],0.5982799155529851
720575940623781127,416.036,273.048,113.72,416.2,273.048,113.8,na,dend[1250],0.2881303449510448
720575940604453268,465.544,206.08,140.44,465.468,205.992,140.4,na,dend[141],0.7784826344563051
720575940643439816,420.06,248.104,132.32,420.012,248.056,132.36,na,dend[1079],0.44518302101025
720575940632998136,425.216,279.304,122.28,425.316,279.232,122.36,na,dend[1310],0.30390496625192687
720575940627096957,423.972,250.488,137.12,423.872,250.376,137.08,na,dend[1074],0.6739312782291641
720575940636700272,441.36,226.18,137.32,441.256,226.3,137.36,na,dend[1],1.0
720575940617752321,425.168,264.464,120.68,425.096,264.56,120.64,na,dend[1141],0.3394384598312747
720575940632381536,419.84,238.04,151.04,419.908,237.928,151.08,na,dend[733],0.7204597826651025
720575940621487242,414.952,231.628,151.32,414.96,231.768,151.32,na,dend[559],0.5775013713845155
720575940624571116,416.436,263.048,99.8,416.472,262.888,99.72,na,dend[1683],0.8893092477501517
720575940626971803,413.78,284.84,97.96,413.912,284.856,97.92,na,dend[2106],0.6053174726195113
720575940624666245,420.276,239.084,139.56,420.16,239.096,139.56,na,dend[379],0.5332300473961451
720575940617575803,459.448,208.208,138.8,459.496,208.28,138.8,na,dend[172],0.5326434546447971
720575940616588118,417.076,266.352,115.76,417.068,266.48,115.76,na,dend[1180],0.6919904183088214
720575940612710883,460.3,208.536,137.72,460.192,208.592,137.72,na,dend[172],0.30705203139059667
720575940627201579,416.272,287.12,92.0,416.28,287.272,92.0,na,dend[2075],1.0
720575940621838571,417.1,282.796,113.68,417.024,282.712,113.68,na,dend[1554],0.18252356990523033
720575940611806634,430.824,231.2,146.92,430.76,231.272,146.96,na,dend[417],0.4810750117637836
720575940620841236,439.328,225.08,138.28,439.384,224.876,138.32,na,dend_11[46],0.7018306668713377
720575940617752321,413.988,274.044,110.84,413.92,274.132,110.84,na,dend[1252],0.7081869684242181
720575940617752321,418.464,264.6,121.12,418.46,264.672,121.16,na,dend[1146],0.7003238681574794
720575940623781127,416.344,268.472,115.68,416.336,268.396,115.56,na,dend[1190],0.49588141248102263
720575940621000831,485.292,207.96,134.68,485.324,207.872,134.68,na,dend[58],0.9999015259127312
720575940619528976,424.244,233.928,148.8,424.448,607.648,148.8,na,dend_6[0],1.0
720575940638910040,409.832,235.38,159.16,409.744,235.416,159.16,na,dend[913],0.6635942844087807
720575940621487242,415.352,240.024,146.52,415.4,240.136,146.52,na,dend[789],0.4707812470324568
720575940623957173,439.196,230.472,140.04,439.288,230.368,140.04,na,dend[275],0.7540035486579708
720575940637377764,440.364,218.16,139.4,440.24,218.176,139.4,na,dend_11[15],1.0
720575940655628705,473.572,202.072,138.24,473.48,201.96,138.28,na,dend[73],1.0
720575940621365236,434.912,231.624,138.76,435.028,231.636,138.76,na,dend[307],0.19642472920412804
720575940629602871,419.672,251.112,138.88,419.8,251.136,138.84,na,dend[1087],0.6851113089413853
720575940617948445,441.52,227.352,138.28,441.58,227.448,138.28,na,dend[5],0.4169761970636209
720575940635119723,409.12,242.544,150.96,409.164,242.44,150.96,na,dend[831],0.7016751084866671
720575940615343060,426.056,229.152,152.6,426.044,229.256,152.56,na,dend[470],1.0
720575940617429021,463.296,202.968,144.08,463.284,203.012,143.96,na,dend[147],0.9270006101135563
720575940623374058,437.124,201.98,156.12,437.228,201.92,156.12,na,dend_11[0],0.7929676018379452
720575940606218528,471.776,197.904,140.24,471.716,197.872,140.2,na,dend[89],0.1448646858025114
720575940607956745,473.328,200.096,140.8,473.408,200.028,140.8,na,dend[87],0.3779198556118193
720575940626013958,440.38,229.032,139.72,440.272,228.968,139.72,na,dend[274],0.8208826882920708
720575940627096957,409.976,276.872,109.8,409.88,276.944,109.84,na,dend[1261],0.1903799085496475
720575940627803241,416.632,269.96,124.16,416.696,269.852,124.12,na,dend[1138],0.655327932159908
720575940628436839,416.768,264.096,119.48,416.708,264.208,119.44,na,dend[1147],0.3281845985054515
720575940613191475,439.672,237.248,144.8,439.668,237.136,144.84,na,dend[679],0.25967984960057205
720575940624666245,415.952,249.332,135.6,415.912,249.448,135.6,na,dend[1081],0.9196899219356016
720575940626013958,478.84,209.66,135.0,478.816,209.548,135.0,na,dend[37],0.23454774372287412
720575940612001489,417.824,252.872,129.64,417.8,252.968,129.64,na,dend[1096],0.5765030129195935
720575940602380768,406.46,278.808,94.04,406.504,278.872,94.04,na,dend[1702],0.1608116925375239
720575940617467712,414.368,289.12,106.04,414.336,289.188,106.0,na,dend[1523],0.7499202619794689
720575940617752321,439.532,220.912,139.84,439.444,220.984,139.8,na,dend_11[32],0.8523814311456329
720575940612840982,427.952,248.768,132.04,427.948,249.008,132.04,na,dend[1073],0.7502095011824467
720575940617123814,493.636,209.552,132.6,493.648,209.672,132.6,na,dend[53],0.4562632024629336
720575940609268491,430.808,237.012,138.6,430.708,236.936,138.6,na,dend[354],0.9935480933506441
720575940636700272,441.296,227.684,138.12,441.216,227.552,138.12,na,dend[5],0.34186693178393784
720575940617613858,423.492,230.292,138.8,423.6,230.132,138.84,na,dend[506],0.9308607941992737
720575940644057635,425.688,278.264,121.04,425.608,278.156,121.04,na,dend[1312],0.16734647797800234
720575940632945177,417.712,272.104,97.4,417.608,272.148,97.36,na,dend[1677],1.0
720575940625617289,460.784,210.968,135.68,460.7,210.908,135.64,na,dend[217],0.5202008643775423
720575940643880484,463.088,209.508,135.36,463.168,209.404,135.32,na,dend[169],0.8322480635411963
720575940610506594,429.88,229.248,149.52,429.888,229.36,149.52,na,dend[476],1.0
720575940627263375,424.08,300.224,126.32,423.984,300.22,126.32,na,dend[1424],0.294954275671571
720575940610063918,430.608,244.912,133.4,430.608,244.976,133.4,na,dend[1073],0.1725594173909417
720575940624571116,430.976,280.816,87.36,430.992,280.936,87.4,na,dend[1731],0.6975109704698625
720575940604201830,415.236,276.784,62.72,415.344,276.848,62.76,na,dend[1853],0.5742012126466625
720575940626164938,410.86,287.692,81.92,410.972,287.652,81.92,na,dend[2136],0.9997933094004312
720575940621972009,424.348,269.368,123.16,424.228,269.392,123.12,na,dend[1153],0.8355751695813225
720575940617752321,424.812,249.336,137.44,424.816,249.488,137.44,na,dend[1074],0.6179383827602654
720575940608120587,416.624,264.504,119.56,416.62,264.392,119.6,na,dend[1147],0.2536688184780331
720575940615343060,484.16,210.288,134.4,484.124,210.196,134.32,na,dend[40],0.3716858854635583
720575940623957173,429.152,233.24,142.92,429.276,233.212,142.96,na,dend[397],0.7522819810175743
720575940617948445,425.732,264.668,119.16,425.624,264.776,119.16,na,dend[1165],0.6685996329740734
720575940635119723,426.976,242.396,147.16,426.972,242.476,147.16,na,dend[983],1.0
720575940623957173,413.556,275.788,82.8,413.44,275.7,82.76,na,dend[1983],0.5591339923489609
720575940623781127,432.724,220.564,139.04,432.792,220.712,139.04,na,dend_11[18],0.8518378821965387
720575940617123814,424.648,269.104,119.36,424.748,269.0,119.32,na,dend[1162],1.0
720575940621487242,414.984,231.72,149.6,414.944,231.644,149.6,na,dend[556],0.8535808955439412
720575940614578071,410.256,272.94,103.76,410.34,272.768,103.76,na,dend[1608],0.8522326581459994
720575940629602871,424.972,296.472,126.52,424.976,296.272,126.52,na,dend[1415],0.9570413293971481
720575940622413948,410.352,266.388,112.2,410.408,266.496,112.2,na,dend[1233],0.6970348386170604
720575940617752321,418.968,273.192,113.32,419.056,273.2,113.32,na,dend[1215],0.5360367303231178
720575940626013958,456.544,201.056,140.6,456.48,200.988,140.6,na,dend[191],0.7406968019792024
720575940631374440,457.152,208.748,140.2,457.224,208.672,140.24,na,dend[215],0.9165028174858925
720575940627096957,426.336,265.228,109.16,426.228,265.16,109.16,na,dend[1200],0.9509134527787203
720575940639207296,430.476,232.14,145.68,430.612,232.18,145.64,na,dend[413],0.5766481636414763
720575940617123814,478.54,209.196,134.68,478.488,209.276,134.76,na,dend[37],0.17676980094993658
720575940621487242,414.456,231.82,151.12,414.504,231.864,151.12,na,dend[558],0.43197070642987156
720575940630246364,429.196,231.772,148.64,429.152,231.896,148.64,na,dend[426],0.6317963351255738
720575940627096957,418.14,268.92,86.16,418.184,268.968,86.2,na,dend[1998],0.3901028260962156
720575940617492821,430.512,232.104,141.32,430.604,232.072,141.28,na,dend[396],0.6210931579116493
720575940438601503,416.236,266.9,85.52,416.08,266.92,85.52,na,dend[2005],0.6548492189261124
720575940627408640,416.156,286.328,89.28,416.048,286.364,89.28,na,dend[2074],0.4567332141823719
720575940606119625,470.824,193.204,141.08,470.932,193.28,141.08,na,dend[100],0.5149992959386042
720575940623957173,416.14,277.488,83.4,416.032,277.516,83.4,na,dend[1988],0.44792221740541865
720575940608120587,433.192,221.864,139.24,433.108,221.8,139.2,na,dend_11[25],0.7752177052199624
720575940623781896,406.54,268.644,114.48,406.62,268.78,114.44,na,dend[1228],0.1387609461036052
720575940608120587,423.54,249.084,137.52,423.684,249.1,137.48,na,dend[1074],0.8629044494591327
720575940636700272,441.18,226.268,137.28,441.136,226.34,137.28,na,dend[1],1.0
720575940470199655,442.948,224.664,137.48,442.844,224.576,137.52,na,dend[7],0.37008168453711876
720575940618455791,433.128,241.524,135.56,433.112,241.684,135.6,na,dend[699],1.0
720575940623804853,416.336,242.088,148.28,416.384,242.228,148.32,na,dend[784],0.1017127260911
720575940623957173,424.176,280.2,88.96,424.328,280.16,89.04,na,dend[1719],1.0
720575940637561919,410.66,279.016,100.88,410.592,278.956,100.88,na,dend[1691],0.8151034398146464
720575940617948445,425.644,264.12,118.04,425.5,264.196,118.04,na,dend[1165],0.6971725818727296
720575940623146378,432.768,285.728,90.0,432.748,285.872,89.96,na,dend[1735],0.8131307072558239
720575940611806634,431.236,231.424,146.88,431.188,231.504,146.88,na,dend[417],0.18538926894526342
720575940602102427,414.996,239.968,146.68,414.992,240.108,146.64,na,dend[788],0.7502894004482807
720575940633401199,411.312,287.196,83.28,411.188,287.176,83.24,na,dend[2134],0.826514045128993
720575940620841236,439.132,225.308,138.28,439.004,225.376,138.2,na,dend_11[46],0.6970049280992092
720575940610063918,473.04,205.26,137.44,473.052,205.276,137.52,na,dend[68],1.0
720575940636700272,456.768,211.676,136.72,456.632,211.616,136.72,na,dend[225],0.48254733930088084
720575940638910040,423.36,238.848,134.52,423.44,238.944,134.52,na,dend[385],0.24793668008538866
720575940630246364,413.876,241.844,149.56,413.824,241.624,149.6,na,dend[796],1.0
720575940637471039,418.336,288.068,102.6,418.34,288.188,102.72,na,dend[1524],0.7214019645485924
720575940627420668,418.452,267.38,86.44,418.24,267.328,86.44,na,dend[1998],0.9859273647852969
720575940628436839,416.82,229.672,143.44,416.856,229.604,143.52,na,dend[564],0.9531541931784702
720575940621976097,474.628,199.984,141.32,474.536,199.952,141.32,na,dend[104],0.2916675297283213
